AcresBurned,Counties,Started,Started_Date,Started_Hour,temperature,relative_humidity,wind_speed,wind_direction,total_precipitation,volumetric_soil_water_layer_1,Fire
,"Tulare, CA",,2013-06-15,,23.44,0.18,1.53,313.19,0.0,0.12,0
,"Tulare, CA",,2013-07-15,,28.27,0.15,1.8,251.25,0.0,0.12,0
,"Tulare, CA",,2013-10-15,,13.1,0.37,1.41,321.09,0.0,0.12,0
,"Tulare, CA",,2013-11-15,,13.07,0.54,1.37,273.71,0.0,0.14,0
,"Tulare, CA",,2013-12-15,,3.67,0.7,0.72,288.74,0.0,0.2,0
,"Tulare, CA",,2014-01-15,,7.23,0.54,0.36,284.46,0.0,0.16,0
,"Tulare, CA",,2014-02-15,,11.58,0.68,0.44,0.67,0.0,0.23,0
,"Tulare, CA",,2014-03-15,,12.93,0.56,1.1,295.92,0.0,0.16,0
,"Tulare, CA",,2014-04-15,,16.86,0.39,1.27,311.73,0.0,0.15,0
,"Tulare, CA",,2014-05-15,,21.83,0.28,0.85,296.35,0.0,0.15,0
,"Tulare, CA",,2014-06-15,,21.95,0.14,1.59,304.14,0.0,0.12,0
,"Tulare, CA",,2014-07-15,,29.6,0.36,1.09,200.02,0.0,0.12,0
,"Tulare, CA",,2014-08-15,,25.58,0.23,1.41,242.89,0.0,0.12,0
,"Tulare, CA",,2014-09-15,,26.9,0.25,1.52,326.06,0.0,0.11,0
,"Tulare, CA",,2014-10-15,,19.97,0.49,1.79,248.47,0.0,0.11,0
,"Tulare, CA",,2014-11-15,,13.17,0.75,1.21,251.71,0.0,0.2,0
,"Tulare, CA",,2014-12-15,,8.04,0.85,1.11,219.97,0.0,0.33,0
,"Tulare, CA",,2015-01-15,,7.24,0.86,1.41,338.95,0.0,0.22,0
,"Tulare, CA",,2015-02-15,,13.33,0.88,1.01,329.48,0.0,0.23,0
,"Tulare, CA",,2015-03-15,,20.41,0.49,1.01,33.75,0.0,0.18,0
,"Tulare, CA",,2015-04-15,,13.28,0.24,1.91,298.29,0.0,0.15,0
,"Tulare, CA",,2015-05-15,,13.15,0.87,1.19,140.03,0.9,0.22,0
,"Tulare, CA",,2015-06-15,,26.59,0.24,2.23,299.03,0.0,0.14,0
,"Tulare, CA",,2015-08-15,,26.97,0.26,2.37,313.18,0.0,0.1,0
,"Tulare, CA",,2015-09-15,,24.09,0.52,1.06,224.99,0.0,0.1,0
,"Tulare, CA",,2015-10-15,,24.62,0.48,1.23,144.84,0.01,0.09,0
,"Tulare, CA",,2015-11-15,,9.89,0.62,0.94,232.14,0.0,0.23,0
,"Tulare, CA",,2015-12-15,,4.81,0.68,1.77,145.76,0.0,0.33,0
,"Tulare, CA",,2016-01-15,,10.64,0.75,2.04,196.6,0.0,0.33,0
,"Tulare, CA",,2016-02-15,,13.32,0.86,1.36,191.96,0.0,0.29,0
,"Tulare, CA",,2016-03-15,,11.24,0.71,1.34,288.88,0.0,0.35,0
,"Tulare, CA",,2016-04-15,,14.16,0.53,4.84,321.25,0.0,0.2,0
,"Tulare, CA",,2016-05-15,,20.5,0.55,4.76,320.27,0.0,0.14,0
,"Tulare, CA",,2016-07-15,,27.48,0.25,1.88,289.93,0.0,0.12,0
,"Tulare, CA",,2016-09-15,,18.73,0.36,1.77,312.79,0.0,0.1,0
,"Tulare, CA",,2016-11-15,,12.99,0.53,1.34,319.79,0.0,0.15,0
,"Tulare, CA",,2016-12-15,,13.67,0.67,1.1,277.16,0.0,0.24,0
,"Tulare, CA",,2017-01-15,,7.3,0.86,1.38,282.85,0.0,0.38,0
,"Tulare, CA",,2017-02-15,,10.35,0.89,1.0,7.12,0.0,0.36,0
,"Tulare, CA",,2017-03-15,,17.5,0.72,0.46,280.27,0.0,0.27,0
,"Tulare, CA",,2017-04-15,,9.8,0.61,1.53,275.55,0.0,0.24,0
,"Tulare, CA",,2017-10-15,,14.76,0.42,1.27,336.42,0.0,0.12,0
,"Tulare, CA",,2017-11-15,,12.74,0.76,0.8,240.69,0.0,0.13,0
,"Tulare, CA",,2017-12-15,,6.69,0.67,0.56,359.44,0.0,0.19,0
,"Tulare, CA",,2018-01-15,,12.43,0.75,0.22,0.44,0.0,0.26,0
,"Tulare, CA",,2018-03-15,,10.95,0.85,1.65,283.53,0.21,0.34,0
,"Tulare, CA",,2018-04-15,,15.76,0.67,0.35,4.81,0.0,0.23,0
,"Tulare, CA",,2018-06-15,,24.45,0.24,1.23,216.41,0.0,0.12,0
,"Tulare, CA",,2018-09-15,,23.89,0.27,2.44,309.11,0.0,0.1,0
,"Tulare, CA",,2018-11-15,,7.43,0.41,1.34,314.26,0.0,0.12,0
,"Tulare, CA",,2018-12-15,,8.36,0.8,0.51,274.65,0.0,0.31,0
,"Tulare, CA",,2019-01-15,,6.63,0.94,0.58,171.47,0.0,0.38,0
,"Tulare, CA",,2019-02-15,,11.05,0.79,2.52,168.72,0.14,0.41,0
,"Tulare, CA",,2019-03-15,,9.53,0.76,1.32,319.28,0.0,0.32,0
,"Tulare, CA",,2019-04-15,,18.75,0.55,1.32,283.62,0.0,0.18,0
,"Tulare, CA",,2019-05-15,,20.88,0.43,1.32,308.59,0.0,0.21,0
,"Tulare, CA",,2019-07-15,,29.02,0.23,3.1,324.38,0.0,0.13,0
,"Tulare, CA",,2019-10-15,,16.29,0.27,0.61,326.49,0.0,0.11,0
,"Tulare, CA",,2019-11-15,,14.8,0.59,1.93,290.57,0.0,0.12,0
,"Tulare, CA",,2019-12-15,,10.58,0.7,2.58,312.43,0.05,0.32,0
,"Santa Barbara, CA",,2013-01-15,,6.1,0.57,0.78,349.96,0.0,0.1,0
,"Santa Barbara, CA",,2013-02-15,,10.05,0.68,2.54,18.97,0.0,0.08,0
,"Santa Barbara, CA",,2013-03-15,,14.43,0.73,1.51,357.77,0.0,0.09,0
,"Santa Barbara, CA",,2013-04-15,,11.11,0.82,0.35,245.83,0.0,0.07,0
,"Santa Barbara, CA",,2013-06-15,,16.24,0.7,0.66,170.15,0.0,0.07,0
,"Santa Barbara, CA",,2013-07-15,,21.63,0.32,3.88,321.42,0.0,0.06,0
,"Santa Barbara, CA",,2013-08-15,,18.76,0.54,2.6,102.76,0.0,0.07,0
,"Santa Barbara, CA",,2013-09-15,,19.19,0.6,1.79,353.88,0.0,0.06,0
,"Santa Barbara, CA",,2013-10-15,,13.75,0.58,2.42,21.23,0.0,0.06,0
,"Santa Barbara, CA",,2013-11-15,,15.29,0.52,3.93,329.24,0.0,0.06,0
,"Santa Barbara, CA",,2013-12-15,,10.43,0.51,2.68,23.45,0.0,0.07,0
,"Santa Barbara, CA",,2014-01-15,,13.14,0.36,3.29,31.3,0.0,0.04,0
,"Santa Barbara, CA",,2014-02-15,,14.52,0.33,2.55,336.45,0.0,0.05,0
,"Santa Barbara, CA",,2014-03-15,,13.53,0.45,3.52,0.22,0.0,0.09,0
,"Santa Barbara, CA",,2014-04-15,,14.63,0.66,1.93,340.12,0.0,0.07,0
,"Santa Barbara, CA",,2014-06-15,,16.69,0.53,0.41,69.93,0.0,0.06,0
,"Santa Barbara, CA",,2014-07-15,,19.35,0.86,1.89,135.88,0.13,0.07,0
,"Santa Barbara, CA",,2014-08-15,,17.67,0.68,0.73,10.97,0.0,0.06,0
,"Santa Barbara, CA",,2014-09-15,,22.57,0.48,2.77,333.8,0.0,0.06,0
,"Santa Barbara, CA",,2014-10-15,,16.85,0.77,1.82,193.14,0.05,0.05,0
,"Santa Barbara, CA",,2014-11-15,,14.58,0.66,1.54,9.84,0.0,0.07,0
,"Santa Barbara, CA",,2014-12-15,,11.51,0.74,2.81,120.93,0.0,0.19,0
,"Santa Barbara, CA",,2015-01-15,,10.58,0.76,1.99,1.17,0.0,0.11,0
,"Santa Barbara, CA",,2015-02-15,,14.38,0.74,1.56,349.35,0.0,0.09,0
,"Santa Barbara, CA",,2015-03-15,,19.76,0.38,1.07,310.49,0.0,0.05,0
,"Santa Barbara, CA",,2015-04-15,,14.14,0.19,4.54,353.67,0.0,0.06,0
,"Santa Barbara, CA",,2015-05-15,,10.2,0.86,1.31,103.45,0.01,0.09,0
,"Santa Barbara, CA",,2015-07-15,,18.5,0.69,2.07,316.48,0.0,0.05,0
,"Santa Barbara, CA",,2015-09-15,,19.52,0.91,1.69,148.41,0.23,0.06,0
,"Santa Barbara, CA",,2015-11-15,,14.4,0.51,0.43,44.14,0.0,0.06,0
,"Santa Barbara, CA",,2015-12-15,,7.75,0.41,5.03,338.35,0.0,0.07,0
,"Santa Barbara, CA",,2016-01-15,,10.68,0.72,3.08,316.42,0.0,0.15,0
,"Santa Barbara, CA",,2016-02-15,,16.09,0.52,3.91,23.27,0.0,0.07,0
,"Santa Barbara, CA",,2016-03-15,,12.8,0.77,4.1,343.99,0.0,0.15,0
,"Santa Barbara, CA",,2016-04-15,,13.47,0.55,5.43,313.48,0.0,0.11,0
,"Santa Barbara, CA",,2016-05-15,,14.93,0.82,2.58,317.97,0.0,0.08,0
,"Santa Barbara, CA",,2016-07-15,,19.1,0.7,1.38,300.83,0.0,0.07,0
,"Santa Barbara, CA",,2016-10-15,,16.29,0.77,2.93,306.13,0.0,0.06,0
,"Santa Barbara, CA",,2016-11-15,,14.81,0.55,2.28,326.71,0.0,0.07,0
,"Santa Barbara, CA",,2016-12-15,,13.6,0.72,0.82,264.4,0.0,0.07,0
,"Santa Barbara, CA",,2017-01-15,,9.96,0.73,2.96,356.62,0.0,0.2,0
,"Santa Barbara, CA",,2017-02-15,,11.26,0.84,1.54,9.19,0.0,0.17,0
,"Santa Barbara, CA",,2017-03-15,,16.68,0.54,0.93,320.86,0.0,0.09,0
,"Santa Barbara, CA",,2017-04-15,,12.18,0.39,3.36,11.12,0.0,0.07,0
,"Santa Barbara, CA",,2017-06-15,,17.45,0.64,1.77,359.64,0.0,0.06,0
,"Santa Barbara, CA",,2017-08-15,,17.34,0.79,2.85,289.12,0.0,0.07,0
,"Santa Barbara, CA",,2017-10-15,,17.71,0.31,2.13,41.35,0.0,0.06,0
,"Santa Barbara, CA",,2017-11-15,,14.51,0.62,2.52,358.89,0.0,0.07,0
,"Santa Barbara, CA",,2018-02-15,,10.14,0.74,2.63,348.9,0.0,0.05,0
,"Santa Barbara, CA",,2018-04-15,,14.53,0.42,2.05,328.07,0.0,0.07,0
,"Santa Barbara, CA",,2018-06-15,,17.35,0.65,0.45,307.07,0.0,0.06,0
,"Santa Barbara, CA",,2018-10-15,,15.98,0.76,0.83,338.47,0.0,0.07,0
,"Santa Barbara, CA",,2018-11-15,,12.78,0.46,2.13,14.47,0.0,0.06,0
,"Santa Barbara, CA",,2018-12-15,,12.31,0.62,1.32,340.4,0.0,0.1,0
,"Santa Barbara, CA",,2019-01-15,,9.64,0.82,4.25,108.22,0.16,0.24,0
,"Santa Barbara, CA",,2019-02-15,,9.53,0.8,2.31,289.3,0.0,0.24,0
,"Santa Barbara, CA",,2019-03-15,,9.83,0.69,2.08,16.2,0.0,0.16,0
,"Santa Barbara, CA",,2019-04-15,,11.87,0.77,1.72,304.14,0.0,0.07,0
,"Santa Barbara, CA",,2019-05-15,,14.37,0.82,1.53,286.38,0.0,0.09,0
,"Santa Barbara, CA",,2019-06-15,,16.78,0.71,2.14,284.62,0.0,0.07,0
,"Santa Barbara, CA",,2019-08-15,,20.12,0.63,1.27,311.47,0.0,0.06,0
,"Santa Barbara, CA",,2019-12-15,,10.67,0.71,6.09,316.88,0.0,0.13,0
,"Mariposa, CA",,2013-01-15,,2.8,0.34,2.33,18.64,0.0,0.07,0
,"Mariposa, CA",,2013-02-15,,10.71,0.43,2.38,21.97,0.0,0.07,0
,"Mariposa, CA",,2013-03-15,,16.57,0.44,0.88,88.82,0.0,0.07,0
,"Mariposa, CA",,2013-04-15,,11.29,0.91,1.29,183.05,0.08,0.07,0
,"Mariposa, CA",,2013-05-15,,16.23,0.71,1.33,136.09,0.0,0.06,0
,"Mariposa, CA",,2013-07-15,,21.15,0.68,1.02,116.04,0.0,0.06,0
,"Mariposa, CA",,2013-08-15,,19.13,0.63,0.58,87.03,0.0,0.06,0
,"Mariposa, CA",,2013-09-15,,21.23,0.52,0.95,94.83,0.0,0.06,0
,"Mariposa, CA",,2013-10-15,,14.95,0.36,2.5,23.29,0.0,0.07,0
,"Mariposa, CA",,2013-11-15,,17.1,0.39,1.82,99.42,0.0,0.06,0
,"Mariposa, CA",,2013-12-15,,9.73,0.32,3.05,21.04,0.0,0.05,0
,"Mariposa, CA",,2014-01-15,,13.49,0.18,3.2,20.27,0.0,0.03,0
,"Mariposa, CA",,2014-02-15,,13.91,0.31,0.97,47.35,0.0,0.04,0
,"Mariposa, CA",,2014-03-15,,12.65,0.74,1.03,57.49,0.0,0.11,0
,"Mariposa, CA",,2014-04-15,,14.98,0.39,0.63,71.67,0.0,0.06,0
,"Mariposa, CA",,2014-11-15,,14.29,0.87,0.61,71.12,0.0,0.07,0
,"Mariposa, CA",,2014-12-15,,7.93,0.83,2.06,31.14,0.0,0.34,0
,"Mariposa, CA",,2015-01-15,,9.69,0.57,2.58,24.26,0.0,0.08,0
,"Mariposa, CA",,2015-02-15,,16.05,0.36,0.65,69.32,0.0,0.06,0
,"Mariposa, CA",,2015-03-15,,20.45,0.27,1.55,44.0,0.0,0.05,0
,"Mariposa, CA",,2015-04-15,,14.35,0.2,1.92,27.25,0.0,0.06,0
,"Mariposa, CA",,2015-05-15,,10.41,0.91,1.74,120.72,0.12,0.17,0
,"Mariposa, CA",,2015-07-15,,18.37,0.77,1.09,139.42,0.0,0.06,0
,"Mariposa, CA",,2015-08-15,,24.64,0.34,1.03,72.12,0.0,0.06,0
,"Mariposa, CA",,2015-10-15,,22.21,0.81,0.53,114.58,0.0,0.06,0
,"Mariposa, CA",,2015-11-15,,11.53,0.5,1.55,64.05,0.0,0.05,0
,"Mariposa, CA",,2015-12-15,,5.47,0.53,2.72,7.93,0.0,0.09,0
,"Mariposa, CA",,2016-01-15,,9.27,0.84,1.48,69.38,0.0,0.23,0
,"Mariposa, CA",,2016-02-15,,19.29,0.17,3.1,18.71,0.0,0.06,0
,"Mariposa, CA",,2016-03-15,,11.86,0.83,1.58,34.5,0.0,0.2,0
,"Mariposa, CA",,2016-04-15,,13.56,0.56,1.35,341.09,0.0,0.14,0
,"Mariposa, CA",,2016-05-15,,14.85,0.84,1.87,163.92,0.05,0.07,0
,"Mariposa, CA",,2016-06-15,,15.67,0.81,0.84,168.37,0.01,0.07,0
,"Mariposa, CA",,2016-07-15,,19.98,0.68,0.39,135.45,0.0,0.07,0
,"Mariposa, CA",,2016-08-15,,23.94,0.56,0.76,86.25,0.0,0.06,0
,"Mariposa, CA",,2016-09-15,,15.45,0.8,0.33,45.25,0.0,0.06,0
,"Mariposa, CA",,2016-10-15,,16.04,0.79,0.82,121.2,0.0,0.04,0
,"Mariposa, CA",,2016-11-15,,15.13,0.35,0.83,53.98,0.0,0.06,0
,"Mariposa, CA",,2016-12-15,,12.51,0.7,0.34,60.75,0.0,0.05,0
,"Mariposa, CA",,2017-01-15,,9.63,0.82,2.38,26.92,0.0,0.35,0
,"Mariposa, CA",,2017-02-15,,10.55,0.75,1.8,40.14,0.0,0.29,0
,"Mariposa, CA",,2017-03-15,,16.24,0.61,1.06,60.2,0.0,0.07,0
,"Mariposa, CA",,2017-04-15,,11.85,0.5,1.35,40.04,0.0,0.05,0
,"Mariposa, CA",,2017-05-15,,12.55,0.83,2.0,164.46,0.13,0.07,0
,"Mariposa, CA",,2017-11-15,,13.73,0.5,1.21,35.44,0.0,0.05,0
,"Mariposa, CA",,2017-12-15,,12.98,0.26,2.98,22.91,0.0,0.04,0
,"Mariposa, CA",,2018-01-15,,13.86,0.63,1.87,41.46,0.0,0.25,0
,"Mariposa, CA",,2018-02-15,,11.36,0.77,0.58,95.1,0.0,0.05,0
,"Mariposa, CA",,2018-03-15,,11.58,0.86,1.48,149.41,1.11,0.28,0
,"Mariposa, CA",,2018-04-15,,15.31,0.28,1.35,82.39,0.0,0.06,0
,"Mariposa, CA",,2018-05-15,,13.71,0.81,0.5,184.66,0.0,0.07,0
,"Mariposa, CA",,2018-09-15,,20.92,0.47,1.09,103.5,0.0,0.06,0
,"Mariposa, CA",,2018-10-15,,16.54,0.6,2.24,21.86,0.0,0.13,0
,"Mariposa, CA",,2018-11-15,,12.55,0.16,2.5,24.6,0.0,0.05,0
,"Mariposa, CA",,2018-12-15,,11.29,0.69,1.25,22.7,0.0,0.17,0
,"Mariposa, CA",,2019-01-15,,9.8,0.9,1.86,67.22,0.01,0.38,0
,"Mariposa, CA",,2019-02-15,,10.37,0.85,0.59,177.28,0.04,0.41,0
,"Mariposa, CA",,2019-03-15,,9.16,0.51,2.46,22.26,0.0,0.27,0
,"Mariposa, CA",,2019-04-15,,12.58,0.62,0.42,97.57,0.0,0.06,0
,"Mariposa, CA",,2019-05-15,,15.89,0.82,0.92,144.7,0.0,0.08,0
,"Mariposa, CA",,2019-06-15,,16.56,0.79,0.83,210.11,0.0,0.07,0
,"Mariposa, CA",,2019-09-15,,22.72,0.48,1.27,88.57,0.0,0.06,0
,"Mariposa, CA",,2019-11-15,,14.48,0.73,0.24,127.04,0.0,0.04,0
,"Mariposa, CA",,2019-12-15,,10.52,0.78,1.47,355.03,0.0,0.29,0
,"Monterey, CA",,2013-01-15,,5.95,0.69,1.82,44.95,0.0,0.11,0
,"Monterey, CA",,2013-02-15,,9.01,0.88,3.06,99.52,0.0,0.09,0
,"Monterey, CA",,2013-03-15,,11.08,0.82,2.69,335.05,0.0,0.09,0
,"Monterey, CA",,2013-04-15,,9.36,0.9,3.13,292.75,0.22,0.07,0
,"Monterey, CA",,2013-05-15,,11.38,0.81,4.27,312.37,0.0,0.05,0
,"Monterey, CA",,2013-08-15,,13.92,0.97,2.17,329.68,0.02,0.05,0
,"Monterey, CA",,2013-09-15,,13.36,0.94,3.19,319.05,0.03,0.05,0
,"Monterey, CA",,2013-10-15,,12.6,0.76,2.15,59.25,0.0,0.05,0
,"Monterey, CA",,2013-11-15,,11.9,0.76,4.57,314.09,0.0,0.06,0
,"Monterey, CA",,2014-01-15,,12.35,0.54,3.4,96.69,0.0,0.05,0
,"Monterey, CA",,2014-02-15,,10.47,0.94,1.58,329.36,0.0,0.09,0
,"Monterey, CA",,2014-05-15,,15.61,0.53,1.1,22.63,0.0,0.05,0
,"Monterey, CA",,2014-07-15,,16.43,0.84,1.06,152.87,0.0,0.05,0
,"Monterey, CA",,2014-08-15,,14.83,0.92,1.32,299.23,0.0,0.05,0
,"Monterey, CA",,2014-09-15,,15.91,0.9,1.11,350.53,0.0,0.06,0
,"Monterey, CA",,2014-10-15,,16.07,0.9,5.09,196.66,0.04,0.05,0
,"Monterey, CA",,2014-11-15,,13.64,0.9,2.51,344.69,0.0,0.09,0
,"Monterey, CA",,2014-12-15,,12.49,0.77,5.04,137.93,0.1,0.12,0
,"Monterey, CA",,2015-01-15,,11.46,0.87,0.76,331.71,0.0,0.09,0
,"Monterey, CA",,2015-02-15,,15.15,0.73,0.84,173.35,0.0,0.11,0
,"Monterey, CA",,2015-03-15,,16.04,0.7,3.17,149.35,0.0,0.08,0
,"Monterey, CA",,2015-04-15,,9.85,0.83,4.55,346.62,0.0,0.07,0
,"Monterey, CA",,2015-05-15,,10.59,0.86,1.4,268.19,0.01,0.09,0
,"Monterey, CA",,2015-06-15,,12.44,0.92,2.69,317.13,0.0,0.05,0
,"Monterey, CA",,2015-07-15,,15.06,0.92,3.11,307.4,0.04,0.06,0
,"Monterey, CA",,2015-08-15,,16.32,0.9,2.36,339.76,0.0,0.05,0
,"Monterey, CA",,2015-10-15,,16.89,0.93,1.44,296.68,0.0,0.06,0
,"Monterey, CA",,2015-11-15,,11.83,0.86,2.8,167.84,0.0,0.09,0
,"Monterey, CA",,2015-12-15,,9.44,0.8,4.9,352.23,0.02,0.11,0
,"Monterey, CA",,2016-01-15,,12.46,0.84,6.51,186.0,0.26,0.12,0
,"Monterey, CA",,2016-02-15,,13.52,0.88,2.2,39.57,0.0,0.09,0
,"Monterey, CA",,2016-03-15,,10.43,0.79,4.37,347.58,0.0,0.13,0
,"Monterey, CA",,2016-04-15,,10.79,0.79,7.19,330.24,0.0,0.1,0
,"Monterey, CA",,2016-08-15,,13.18,0.93,2.46,305.15,0.0,0.06,0
,"Monterey, CA",,2016-09-15,,13.39,0.94,1.5,340.35,0.0,0.05,0
,"Monterey, CA",,2016-10-15,,15.8,0.94,2.96,201.9,0.08,0.06,0
,"Monterey, CA",,2016-11-15,,13.06,0.95,1.91,316.66,0.0,0.08,0
,"Monterey, CA",,2016-12-15,,13.23,0.89,5.63,175.26,0.03,0.1,0
,"Monterey, CA",,2017-01-15,,8.49,0.86,2.79,5.47,0.0,0.12,0
,"Monterey, CA",,2017-02-15,,11.91,0.86,1.15,108.94,0.0,0.12,0
,"Monterey, CA",,2017-03-15,,12.55,0.96,1.75,140.01,0.0,0.09,0
,"Monterey, CA",,2017-11-15,,12.32,0.82,1.54,5.73,0.0,0.06,0
,"Monterey, CA",,2017-12-15,,12.69,0.6,1.52,100.13,0.0,0.06,0
,"Monterey, CA",,2018-01-15,,14.5,0.66,2.18,182.58,0.0,0.1,0
,"Monterey, CA",,2018-03-15,,8.84,0.75,5.22,321.76,0.02,0.12,0
,"Monterey, CA",,2018-04-15,,11.93,0.82,2.48,315.32,0.0,0.08,0
,"Monterey, CA",,2018-05-15,,10.44,0.9,2.85,302.42,0.0,0.06,0
,"Monterey, CA",,2018-07-15,,13.87,0.94,3.53,312.21,0.0,0.05,0
,"Monterey, CA",,2018-11-15,,11.99,0.68,1.57,68.02,0.0,0.05,0
,"Monterey, CA",,2018-12-15,,12.25,0.93,2.69,152.47,0.0,0.11,0
,"Monterey, CA",,2019-01-15,,11.03,0.84,6.86,143.51,0.59,0.12,0
,"Monterey, CA",,2019-02-15,,10.32,0.82,7.55,221.29,0.61,0.13,0
,"Monterey, CA",,2019-03-15,,10.39,0.81,1.42,36.5,0.0,0.11,0
,"Monterey, CA",,2019-04-15,,10.35,0.78,3.12,311.63,0.0,0.09,0
,"Monterey, CA",,2019-05-15,,12.66,0.85,2.19,295.62,0.0,0.06,0
,"Monterey, CA",,2019-08-15,,17.13,0.7,0.08,312.98,0.0,0.05,0
,"Monterey, CA",,2019-11-15,,13.03,0.89,0.67,325.39,0.0,0.06,0
,"Monterey, CA",,2019-12-15,,10.31,0.75,6.93,320.39,0.07,0.12,0
,"El Dorado, CA",,2013-01-15,,7.69,0.82,1.57,272.05,0.13,0.13,0
,"El Dorado, CA",,2013-02-15,,9.33,0.78,2.68,282.99,0.08,0.14,0
,"El Dorado, CA",,2013-03-15,,7.26,0.72,10.18,303.87,0.04,0.19,0
,"El Dorado, CA",,2013-04-15,,17.22,0.57,1.81,61.24,0.0,0.1,0
,"El Dorado, CA",,2013-05-15,,17.45,0.88,1.61,108.08,0.0,0.07,0
,"El Dorado, CA",,2013-06-15,,24.8,0.48,1.52,186.45,0.0,0.04,0
,"El Dorado, CA",,2013-09-15,,20.96,0.67,1.74,134.44,0.0,0.08,0
,"El Dorado, CA",,2013-10-15,,20.5,0.8,1.55,314.89,0.0,0.04,0
,"El Dorado, CA",,2013-11-15,,13.75,0.6,5.05,331.94,0.0,0.08,0
,"El Dorado, CA",,2013-12-15,,10.37,0.9,2.45,320.57,0.0,0.14,0
,"El Dorado, CA",,2014-01-15,,9.45,0.87,2.53,296.01,0.0,0.16,0
,"El Dorado, CA",,2014-02-15,,13.21,0.95,0.89,91.8,0.0,0.15,0
,"El Dorado, CA",,2014-03-15,,12.34,0.77,1.39,7.33,0.0,0.13,0
,"El Dorado, CA",,2014-04-15,,15.81,0.78,4.03,279.79,0.0,0.1,0
,"El Dorado, CA",,2014-05-15,,18.07,0.54,2.62,322.48,0.0,0.04,0
,"El Dorado, CA",,2014-06-15,,25.42,0.59,4.67,291.11,0.0,0.05,0
,"El Dorado, CA",,2014-08-15,,24.79,0.51,5.55,324.35,0.0,0.04,0
,"El Dorado, CA",,2014-10-15,,21.84,0.69,2.79,274.27,0.0,0.05,0
,"El Dorado, CA",,2014-11-15,,17.8,0.92,2.45,161.01,0.08,0.12,0
,"El Dorado, CA",,2014-12-15,,12.86,0.88,2.18,83.42,0.01,0.11,0
,"El Dorado, CA",,2015-01-15,,9.94,0.86,1.38,327.02,0.0,0.08,0
,"El Dorado, CA",,2015-02-15,,9.92,0.92,0.67,194.14,0.02,0.15,0
,"El Dorado, CA",,2015-03-15,,12.01,0.81,5.99,216.02,0.0,0.16,0
,"El Dorado, CA",,2015-04-15,,16.81,0.69,1.05,104.85,0.0,0.07,0
,"El Dorado, CA",,2015-05-15,,23.08,0.49,3.52,291.77,0.0,0.04,0
,"El Dorado, CA",,2015-06-15,,20.45,0.79,2.7,350.03,0.11,0.08,0
,"El Dorado, CA",,2015-08-15,,26.36,0.58,3.67,313.81,0.0,0.04,0
,"El Dorado, CA",,2015-09-15,,25.33,0.63,0.97,108.63,0.0,0.06,0
,"El Dorado, CA",,2015-10-15,,17.04,0.64,4.67,324.11,0.0,0.15,0
,"El Dorado, CA",,2015-11-15,,15.53,0.8,2.46,310.14,0.0,0.11,0
,"El Dorado, CA",,2015-12-15,,9.0,0.85,1.69,347.99,0.0,0.12,0
,"El Dorado, CA",,2016-01-15,,11.34,0.65,4.78,293.26,0.0,0.09,0
,"El Dorado, CA",,2016-02-15,,11.99,0.74,6.78,216.93,0.09,0.13,0
,"El Dorado, CA",,2016-03-15,,10.55,0.91,0.84,357.3,0.0,0.14,0
,"El Dorado, CA",,2016-04-15,,17.81,0.44,0.87,116.86,0.0,0.06,0
,"El Dorado, CA",,2016-05-15,,18.67,0.64,7.74,289.69,0.0,0.11,0
,"El Dorado, CA",,2016-09-15,,22.5,0.85,4.13,232.04,1.01,0.17,0
,"El Dorado, CA",,2016-11-15,,14.68,0.81,4.82,51.48,0.0,0.14,0
,"El Dorado, CA",,2016-12-15,,12.2,0.8,3.25,63.96,0.0,0.13,0
,"El Dorado, CA",,2017-01-15,,5.78,0.85,7.82,309.01,0.03,0.13,0
,"El Dorado, CA",,2017-02-15,,12.28,0.89,2.5,64.84,0.0,0.16,0
,"El Dorado, CA",,2017-03-15,,10.62,0.84,0.87,43.62,0.0,0.08,0
,"El Dorado, CA",,2017-04-15,,18.12,0.56,3.75,309.65,0.0,0.04,0
,"El Dorado, CA",,2017-05-15,,21.98,0.55,2.37,331.12,0.0,0.04,0
,"El Dorado, CA",,2017-06-15,,26.62,0.55,1.52,140.48,0.0,0.05,0
,"El Dorado, CA",,2017-08-15,,26.88,0.48,2.09,102.57,0.0,0.04,0
,"El Dorado, CA",,2017-11-15,,12.32,0.76,5.23,336.42,0.62,0.12,0
,"El Dorado, CA",,2018-01-15,,8.46,0.94,1.18,313.91,0.0,0.14,0
,"El Dorado, CA",,2018-02-15,,7.1,0.76,2.24,334.34,0.0,0.12,0
,"El Dorado, CA",,2018-03-15,,14.39,0.88,3.94,126.99,0.0,0.16,0
,"El Dorado, CA",,2018-04-15,,16.49,0.74,0.73,353.64,0.0,0.12,0
,"El Dorado, CA",,2018-05-15,,14.73,0.73,4.59,276.13,0.03,0.13,0
,"El Dorado, CA",,2018-06-15,,22.4,0.7,4.08,316.06,0.0,0.07,0
,"El Dorado, CA",,2018-10-15,,20.96,0.75,5.66,100.03,0.08,0.14,0
,"El Dorado, CA",,2018-11-15,,14.98,0.92,2.58,66.9,0.01,0.15,0
,"El Dorado, CA",,2018-12-15,,10.1,0.73,4.99,304.85,0.0,0.17,0
,"El Dorado, CA",,2019-01-15,,8.3,0.89,2.69,322.23,0.0,0.1,0
,"El Dorado, CA",,2019-02-15,,7.98,0.79,2.38,327.76,0.0,0.12,0
