temperature,relative_humidity,wind_speed,wind_direction,total_precipitation,volumetric_soil_water_layer_1,Counties_Idx,Started_Date
-2.23,0.9,3.97,203.28,0.13,0.33,7,2017-12-15
18.41,0.38,0.35,83.56,0.0,0.15,8,2014-04-15
33.2,0.24,2.04,299.86,0.0,0.12,24,2018-08-27
15.73,0.47,2.03,342.58,0.0,0.05,22,2015-08-15
-2.18,0.75,1.66,60.42,0.0,0.35,38,2013-02-15
8.24,0.8,2.68,56.19,0.65,0.39,14,2019-01-15
5.31,0.93,1.5,333.94,0.02,0.5,9,2018-12-15
18.98,0.45,4.35,169.77,0.0,0.11,46,2013-05-15
1.92,0.91,2.41,356.71,0.0,0.34,21,2013-10-15
11.16,0.8,0.96,294.94,0.0,0.27,12,2017-11-15
8.32,0.76,2.18,332.1,0.0,0.33,33,2017-04-15
32.47,0.34,1.89,209.77,0.0,0.13,46,2015-08-01
13.71,0.92,0.51,85.47,0.02,0.34,27,2017-02-15
30.27,0.35,0.19,267.29,0.0,0.05,1,2017-08-31
18.24,0.37,2.32,185.21,0.0,0.21,44,2018-04-15
12.8,0.93,1.6,231.33,0.0,0.16,13,2014-11-15
12.92,0.71,1.98,272.36,0.0,0.31,12,2018-04-15
17.97,0.81,5.08,133.51,0.02,0.05,50,2017-11-15
17.06,0.79,5.29,263.31,0.0,0.18,2,2017-07-03
6.02,0.73,1.12,65.31,0.0,0.36,48,2015-02-15
13.8,0.24,5.08,0.22,0.0,0.09,37,2019-10-27
16.14,0.79,0.29,157.73,0.0,0.04,49,2014-07-15
16.24,0.77,1.4,187.19,0.0,0.3,41,2014-04-15
7.23,0.88,3.19,130.53,1.1,0.45,14,2016-01-15
20.71,0.2,3.68,9.01,0.0,0.05,11,2016-02-15
15.8,0.6,0.91,114.55,0.0,0.22,39,2013-05-15
28.72,0.28,1.0,178.65,0.0,0.24,9,2019-08-04
26.43,0.14,3.7,0.55,0.0,0.12,12,2017-10-08
30.29,0.19,0.82,135.51,0.0,0.11,8,2018-07-09
9.65,0.48,0.61,52.42,0.0,0.12,40,2013-11-15
27.22,0.11,5.02,5.57,0.0,0.09,26,2017-10-08
17.73,0.37,2.0,28.4,0.0,0.06,11,2017-09-29
6.9,0.65,0.9,25.91,0.02,0.24,29,2016-11-15
29.2,0.2,0.78,260.39,0.0,0.15,0,2017-07-30
1.28,0.85,0.95,57.26,0.0,0.41,0,2017-01-15
12.36,0.9,0.54,43.26,0.01,0.3,26,2018-12-15
28.84,0.56,0.79,111.94,0.0,0.08,47,2015-07-15
14.04,0.9,4.93,314.0,0.03,0.04,49,2016-05-15
28.61,0.41,1.9,205.25,0.0,0.07,11,2013-08-18
15.3,0.68,0.91,67.74,0.0,0.14,27,2014-08-15
22.13,0.34,1.86,261.58,0.0,0.03,31,2019-06-15
18.98,0.97,1.92,17.23,0.02,0.34,28,2018-02-15
25.33,0.14,4.88,311.33,0.0,0.18,14,2013-05-22
4.39,0.83,7.44,213.39,0.06,0.42,38,2016-12-15
13.55,0.91,3.06,235.07,0.0,0.09,30,2016-08-15
14.8,0.43,0.17,282.36,0.0,0.01,25,2014-11-15
14.53,0.42,2.05,328.07,0.0,0.07,16,2018-04-15
12.24,0.9,2.11,340.44,0.0,0.19,10,2017-02-15
4.77,0.7,2.08,135.98,0.0,0.35,6,2018-01-15
18.1,0.78,1.6,352.85,0.0,0.06,10,2019-06-10
13.69,0.95,7.14,250.68,0.0,0.19,2,2019-05-29
7.87,0.76,1.93,57.22,0.0,0.41,40,2016-03-15
11.31,0.51,0.94,174.04,0.22,0.02,25,2015-05-15
12.01,0.88,1.92,337.54,0.0,0.05,18,2018-08-06
13.92,0.97,2.17,329.68,0.02,0.05,18,2013-08-15
8.86,0.65,4.48,63.15,0.0,0.4,3,2016-02-15
20.18,0.5,0.76,126.76,0.0,0.06,20,2014-08-15
7.59,0.54,2.66,70.66,0.0,0.36,40,2019-03-15
13.49,0.18,3.2,20.27,0.0,0.03,17,2014-01-15
17.27,0.43,1.35,90.11,0.0,0.12,36,2018-10-15
22.67,0.93,0.95,189.73,0.0,0.14,28,2019-02-15
5.13,0.66,0.96,70.17,0.0,0.34,48,2013-04-15
9.12,0.93,1.14,15.45,0.0,0.33,26,2018-01-15
14.48,0.73,0.24,127.04,0.0,0.04,17,2019-11-15
8.99,0.67,2.05,38.12,0.0,0.12,23,2013-11-08
16.15,0.82,2.23,146.46,0.0,0.08,43,2013-05-15
14.19,0.88,2.32,335.62,0.0,0.04,49,2014-11-15
0.21,0.87,1.61,34.36,0.0,0.4,45,2017-01-15
19.94,0.6,2.01,187.98,0.0,0.12,33,2014-08-15
4.18,0.54,2.95,27.1,0.0,0.13,31,2018-10-15
22.35,0.73,1.63,285.32,0.0,0.07,10,2015-07-24
9.01,0.88,3.06,99.52,0.0,0.09,18,2013-02-15
15.14,0.9,2.36,188.86,0.76,0.43,39,2016-10-15
13.24,0.49,0.67,181.99,0.0,0.19,6,2014-05-15
14.76,0.47,0.23,330.26,0.0,0.09,38,2017-08-26
9.91,0.89,1.98,63.1,0.0,0.36,5,2017-02-15
26.72,0.27,0.53,349.36,0.0,0.08,20,2017-06-19
16.89,0.93,1.44,296.68,0.0,0.06,18,2015-10-15
11.16,0.91,1.46,193.91,0.0,0.34,30,2017-02-15
28.53,0.29,2.24,278.82,0.0,0.13,36,2018-06-24
10.07,0.97,2.53,263.26,0.0,0.37,41,2014-01-15
20.3,0.58,1.15,173.8,0.0,0.08,11,2016-06-23
15.9,0.62,0.81,126.15,0.0,0.06,43,2016-11-15
21.68,0.57,1.86,162.44,0.0,0.13,33,2015-10-15
31.19,0.28,3.38,0.66,0.0,0.14,23,2017-07-08
26.57,0.21,0.71,154.23,0.0,0.18,0,2015-08-15
28.01,0.38,1.89,283.35,0.0,0.18,6,2016-06-07
21.4,0.47,2.93,313.45,0.0,0.12,24,2017-09-18
20.08,0.45,1.91,91.77,0.0,0.15,5,2015-03-15
12.57,0.43,2.49,43.77,0.0,0.13,23,2018-10-19
18.75,0.52,2.6,112.47,0.0,0.18,36,2015-03-15
12.01,0.81,5.99,216.02,0.0,0.16,19,2015-03-15
18.52,0.92,0.28,316.48,0.1,0.44,4,2015-11-07
11.01,0.31,0.66,205.7,0.0,0.04,31,2014-05-15
25.04,0.24,0.44,314.56,0.0,0.12,8,2018-06-03
14.7,0.86,2.76,235.96,0.0,0.1,26,2013-09-15
9.55,0.47,0.72,55.01,0.0,0.16,0,2013-11-15
24.45,0.49,3.45,310.39,0.0,0.14,34,2017-06-21
22.93,0.88,2.59,69.25,0.02,0.16,47,2016-10-15
10.05,0.95,1.42,340.32,0.0,0.26,29,2013-10-15
12.68,0.76,0.84,65.84,0.0,0.25,2,2014-05-15
24.69,0.73,6.03,351.42,0.0,0.02,50,2018-08-15
16.52,0.85,4.35,20.63,0.0,0.09,50,2014-11-15
32.47,0.22,0.78,213.49,0.0,0.26,9,2017-07-15
27.89,0.53,1.55,124.24,0.0,0.04,19,2015-07-03
26.9,0.6,1.9,194.57,0.0,0.07,11,2018-08-17
20.36,0.42,0.69,259.66,0.0,0.12,15,2013-08-24
22.83,0.33,1.13,309.37,0.0,0.1,38,2018-07-14
24.35,0.47,4.94,242.66,0.0,0.14,13,2014-07-11
10.19,0.47,2.09,321.94,0.0,0.12,24,2018-02-15
-6.08,0.79,3.37,142.23,0.0,0.31,32,2018-02-15
36.09,0.22,0.6,336.43,0.0,0.13,5,2017-07-02
17.82,0.53,1.24,14.45,0.0,0.18,6,2017-06-18
5.86,0.81,2.68,279.29,0.0,0.4,45,2015-12-15
12.28,0.58,2.83,317.52,0.0,0.12,5,2019-10-18
16.91,0.43,1.2,67.72,0.0,0.19,48,2019-08-15
14.6,0.89,2.02,120.82,0.0,0.19,29,2017-06-15
10.19,0.94,5.36,254.64,0.0,0.27,2,2017-12-21
14.15,0.8,1.48,166.99,0.0,0.16,33,2013-03-15
15.22,0.4,0.27,265.96,0.0,0.05,16,2017-12-04
23.66,0.61,0.53,98.02,0.0,0.06,35,2016-08-15
19.35,0.65,3.19,186.32,0.0,0.13,33,2017-06-27
12.23,0.6,5.05,250.68,0.0,0.33,21,2016-10-15
2.63,0.82,6.06,315.85,0.0,0.28,2,2016-01-15
12.0,0.85,0.92,68.1,0.0,0.18,27,2017-08-15
1.8,0.76,5.56,31.12,0.0,0.38,7,2016-04-15
-6.44,0.84,1.5,125.39,0.0,0.19,38,2013-12-15
10.23,0.64,0.44,83.76,0.0,0.24,36,2015-11-15
15.81,0.78,4.03,279.79,0.0,0.1,19,2014-04-15
16.61,0.71,4.43,179.09,0.0,0.05,50,2017-12-15
16.02,0.81,2.66,166.43,0.05,0.09,43,2016-05-15
27.33,0.62,1.25,52.3,0.0,0.06,17,2017-09-03
22.98,0.2,1.59,39.69,0.0,0.06,20,2018-07-06
11.15,0.7,1.09,73.5,0.0,0.33,48,2019-05-15
13.01,0.89,0.49,146.19,0.03,0.45,9,2016-11-15
14.26,0.92,4.46,321.17,0.0,0.12,37,2018-07-31
18.2,0.68,1.62,173.06,0.0,0.06,1,2017-06-29
-1.61,0.62,3.5,69.82,0.0,0.42,3,2013-01-15
12.65,0.66,1.19,343.91,0.0,0.2,34,2017-11-15
16.64,0.2,4.63,348.93,0.0,0.12,33,2018-10-15
21.4,0.85,1.55,302.86,1.71,0.45,4,2017-12-04
19.59,0.34,2.33,36.72,0.0,0.03,10,2014-05-14
21.85,0.87,0.26,299.55,0.0,0.09,11,2015-10-15
8.86,0.36,3.33,14.15,0.0,0.24,14,2015-04-15
27.76,0.25,1.78,169.34,0.0,0.16,14,2013-08-31
12.38,0.29,4.65,7.66,0.0,0.33,9,2018-10-14
19.26,0.82,2.03,287.65,0.0,0.05,10,2017-08-21
20.38,0.36,1.35,357.98,0.0,0.11,5,2015-09-09
-9.56,0.72,3.27,185.76,0.0,0.33,21,2017-02-15
5.09,0.78,3.69,250.13,0.0,0.31,21,2014-09-15
15.39,0.83,0.69,61.94,0.0,0.14,27,2015-09-15
2.6,0.72,4.61,148.99,0.0,0.36,29,2019-02-15
2.99,0.81,2.91,122.38,0.0,0.29,22,2018-01-15
12.29,0.86,1.91,92.19,0.0,0.35,43,2017-01-15
18.62,0.35,1.44,291.08,0.0,0.08,38,2013-07-15
2.0,0.82,1.05,68.57,0.0,0.42,48,2017-04-15
11.58,0.86,2.33,309.61,0.0,0.22,2,2019-05-18
15.98,0.99,0.69,284.67,0.89,0.44,4,2013-01-15
9.84,0.77,2.56,301.54,0.02,0.34,24,2019-12-15
-4.15,0.89,3.14,224.47,0.0,0.31,32,2019-01-15
17.27,0.91,0.35,153.2,0.0,0.07,1,2016-07-09
13.79,0.92,3.77,230.09,0.0,0.13,13,2019-07-05
9.65,0.87,2.86,192.98,2.64,0.32,6,2014-10-15
14.36,0.91,0.99,69.53,0.02,0.23,27,2015-06-15
6.64,0.92,0.97,188.65,0.0,0.32,44,2018-03-15
18.3,0.65,3.44,270.07,0.0,0.17,2,2017-07-04
20.37,0.39,2.36,358.22,0.0,0.18,6,2019-06-17
11.92,0.87,2.58,174.11,0.0,0.1,46,2016-09-13
20.96,0.67,1.74,134.44,0.0,0.08,19,2013-09-15
26.82,0.39,2.83,307.37,0.0,0.13,36,2017-07-15
19.71,0.21,0.78,271.26,0.0,0.09,38,2015-06-19
25.24,0.32,1.63,284.18,0.0,0.16,6,2018-06-27
23.24,0.74,1.49,287.75,0.84,0.44,4,2015-11-11
18.31,0.58,1.37,199.94,0.0,0.11,34,2014-10-15
10.53,0.74,4.23,131.05,0.0,0.29,14,2015-11-15
22.22,0.33,2.23,204.51,0.0,0.21,39,2013-06-12
8.81,0.84,1.7,286.66,0.0,0.23,30,2017-04-15
18.42,0.79,2.14,229.92,0.0,0.12,26,2013-08-15
14.62,0.89,1.53,351.42,0.0,0.13,10,2016-03-15
17.67,0.94,0.42,343.41,1.07,0.44,4,2014-03-15
33.67,0.28,1.34,330.53,0.0,0.13,5,2017-08-27
8.97,0.89,1.31,61.63,0.6,0.39,44,2019-01-15
2.93,0.91,0.25,208.98,0.22,0.07,25,2019-01-15
23.74,0.91,3.15,151.05,0.04,0.16,42,2019-11-15
18.46,0.5,0.27,265.69,0.03,0.35,7,2015-08-18
22.72,0.48,1.27,88.57,0.0,0.06,17,2019-09-15
18.12,0.56,3.75,309.65,0.0,0.04,19,2017-04-15
24.45,0.24,1.23,216.41,0.0,0.12,15,2018-06-15
19.99,0.2,0.19,256.12,0.0,0.01,25,2015-03-15
24.26,0.35,1.42,144.89,0.02,0.1,38,2017-08-06
21.28,0.29,1.3,58.58,0.0,0.13,0,2013-08-17
22.84,0.22,2.3,170.73,0.0,0.17,6,2019-09-07
12.31,0.77,0.54,72.58,0.0,0.06,1,2018-02-15
-15.16,0.75,5.42,74.51,0.14,0.28,7,2013-03-15
16.84,0.89,2.23,206.32,0.0,0.13,26,2015-07-15
6.58,0.77,1.22,215.94,0.02,0.09,31,2018-02-15
-0.48,0.83,1.2,337.78,0.01,0.29,6,2018-02-15
15.1,0.8,3.11,236.6,0.0,0.14,13,2018-07-25
2.26,0.46,1.44,74.39,0.0,0.36,48,2015-11-15
4.74,0.67,3.34,340.83,0.0,0.34,33,2015-12-15
18.12,0.8,1.92,250.02,0.0,0.14,12,2013-08-15
20.67,0.59,2.03,22.49,0.0,0.02,50,2013-10-15
11.03,0.86,1.78,223.39,0.0,0.17,13,2013-03-15
22.46,0.87,0.34,175.84,0.35,0.37,28,2018-04-15
14.11,0.85,0.89,33.01,0.0,0.08,11,2014-11-15
9.3,0.94,6.03,207.96,0.04,0.3,2,2014-01-15
27.88,0.82,4.71,96.28,0.03,0.16,42,2018-08-05
21.87,0.82,6.11,142.49,0.4,0.17,42,2016-01-15
15.52,0.79,3.5,148.25,0.0,0.31,8,2016-10-15
27.16,0.56,0.4,310.01,0.0,0.06,47,2019-08-15
10.52,0.78,1.47,355.03,0.0,0.29,17,2019-12-15
15.58,0.39,2.23,25.6,0.0,0.06,1,2013-10-15
8.73,0.82,0.68,62.37,0.0,0.36,48,2016-05-15
16.16,0.9,0.35,32.77,0.26,0.28,27,2014-01-15
3.16,0.73,0.89,135.0,0.0,0.36,6,2014-03-15
24.98,0.4,2.42,138.65,0.0,0.08,44,2013-08-15
23.33,0.56,1.44,76.93,0.0,0.06,11,2019-09-15
9.42,0.9,3.53,297.05,0.0,0.14,23,2017-05-15
20.21,0.41,2.14,77.81,0.0,0.17,39,2014-09-15
7.1,0.82,1.37,214.51,0.01,0.35,38,2019-04-15
29.86,0.22,0.47,329.64,0.0,0.12,15,2017-07-17
26.73,0.77,1.39,320.55,0.0,0.17,47,2015-08-14
20.07,0.5,1.33,163.67,0.0,0.06,17,2017-06-28
13.35,0.46,1.77,0.8,0.0,0.11,36,2019-10-15
15.39,0.78,3.23,252.9,0.0,0.21,47,2016-02-15
19.21,0.55,7.2,222.39,0.0,0.02,50,2014-05-15
11.7,0.51,1.51,3.3,0.0,0.19,6,2013-05-15
12.0,0.82,2.07,26.78,0.0,0.18,11,2016-03-15
8.89,0.72,4.49,297.48,0.0,0.33,29,2016-05-15
17.88,0.9,0.84,67.71,2.13,0.44,4,2016-02-15
19.07,0.45,1.83,216.18,0.0,0.12,13,2014-05-15
15.31,0.28,1.35,82.39,0.0,0.06,17,2018-04-15
14.51,0.91,2.26,220.43,0.0,0.09,30,2017-07-15
13.1,0.37,1.41,321.09,0.0,0.12,15,2013-10-15
13.82,0.91,1.91,348.11,0.0,0.25,37,2014-11-15
7.32,0.85,5.43,346.79,0.0,0.33,37,2015-12-15
16.19,0.2,6.11,12.95,0.0,0.29,26,2013-11-21
18.74,0.27,0.88,264.45,0.0,0.05,16,2019-11-25
22.92,0.81,2.33,188.47,0.0,0.1,42,2015-03-15
21.52,0.37,2.68,56.2,0.0,0.15,14,2017-08-29
1.16,0.85,1.62,1.76,0.01,0.17,6,2013-11-15
16.36,0.93,0.49,114.13,2.44,0.45,4,2013-11-14
14.5,0.77,1.18,40.1,0.0,0.19,23,2015-02-15
18.09,0.87,0.86,256.15,0.0,0.2,29,2017-10-06
17.48,0.75,1.66,65.21,0.0,0.03,10,2016-11-13
18.1,0.56,6.2,42.86,0.0,0.17,2,2013-06-08
13.69,0.49,0.83,69.4,0.0,0.13,27,2019-08-15
14.67,0.76,1.43,340.98,0.0,0.27,34,2016-02-15
26.09,0.33,1.2,305.23,0.0,0.11,15,2019-08-31
35.05,0.29,2.46,224.82,0.0,0.16,41,2017-06-21
14.21,0.74,1.94,337.23,0.0,0.25,47,2019-12-15
12.15,0.9,1.11,229.95,0.0,0.18,23,2019-04-15
12.55,0.83,2.0,164.46,0.13,0.07,17,2017-05-15
-1.43,0.88,2.31,310.06,0.32,0.35,38,2019-12-15
2.8,0.96,2.05,202.3,0.03,0.25,22,2018-12-15
9.16,0.51,2.46,22.26,0.0,0.27,17,2019-03-15
9.59,0.53,2.37,23.08,0.0,0.27,35,2019-03-15
7.61,0.77,3.47,190.73,0.0,0.17,22,2016-11-15
16.55,0.46,1.29,326.66,0.0,0.11,38,2018-07-27
10.69,0.81,1.98,153.33,0.0,0.36,44,2017-02-15
13.58,0.62,4.43,265.4,0.03,0.1,50,2017-01-15
13.07,0.87,3.67,239.98,0.08,0.4,13,2016-01-15
11.73,0.54,1.64,62.45,0.0,0.04,35,2015-11-15
15.65,0.75,4.0,334.69,0.02,0.24,2,2013-05-20
17.98,0.75,4.37,209.97,0.01,0.1,13,2014-10-15
7.01,0.71,2.76,287.21,0.0,0.36,12,2018-03-15
12.51,0.7,0.34,60.75,0.0,0.05,17,2016-12-15
6.83,0.7,3.14,264.03,0.0,0.24,47,2017-01-15
29.22,0.46,1.07,309.55,0.0,0.34,45,2015-07-30
9.77,0.34,3.54,66.75,0.0,0.21,48,2018-10-15
9.93,0.78,3.8,133.68,0.0,0.36,34,2019-01-15
27.23,0.04,0.77,149.39,0.0,0.0,25,2013-06-15
27.77,0.26,2.24,147.37,0.0,0.11,44,2016-07-15
21.15,0.64,5.01,134.05,0.0,0.15,2,2019-09-21
8.25,0.7,2.11,338.19,0.0,0.17,34,2018-02-15
27.17,0.43,3.22,219.54,0.0,0.07,11,2016-07-15
17.37,0.81,1.38,251.93,0.0,0.08,11,2017-06-09
-23.32,0.8,2.87,198.1,0.01,0.32,7,2015-02-15
16.92,0.51,1.93,106.04,0.0,0.05,1,2013-11-15
15.07,0.48,3.53,183.97,0.0,0.26,33,2019-04-15
23.97,0.3,1.33,34.6,0.0,0.22,14,2016-06-21
18.5,0.87,1.52,202.14,3.44,0.45,4,2015-05-15
12.46,0.9,3.57,207.47,0.51,0.47,3,2016-10-15
13.63,0.88,4.16,298.23,0.0,0.04,49,2018-09-15
11.83,0.84,0.86,228.16,0.0,0.14,26,2017-06-13
5.6,0.9,4.29,240.23,0.01,0.32,32,2015-11-15
7.33,0.68,3.19,16.81,0.0,0.28,41,2013-11-15
22.57,0.86,0.61,163.39,0.0,0.05,1,2015-10-15
12.44,0.61,1.14,329.15,0.0,0.35,8,2015-02-15
13.2,0.83,2.55,288.51,0.0,0.04,49,2019-05-15
24.39,0.09,0.16,315.57,0.0,0.0,25,2013-03-15
22.96,0.9,1.8,167.5,0.58,0.41,28,2018-08-15
9.35,0.35,1.59,134.99,0.0,0.06,22,2016-09-17
16.25,0.9,1.32,69.54,0.0,0.26,21,2016-08-15
16.17,0.84,3.06,286.28,0.01,0.06,10,2017-05-24
22.11,0.47,0.82,92.31,0.0,0.08,17,2017-09-07
18.21,0.71,1.06,249.35,0.0,0.06,18,2019-06-12
17.6,0.87,3.59,238.91,2.26,0.44,4,2014-01-15
12.54,0.8,4.79,124.71,0.17,0.3,37,2017-02-15
0.57,0.81,2.01,117.16,0.0,0.32,36,2013-01-15
15.48,0.46,3.03,72.85,0.0,0.24,3,2016-06-28
-1.7,0.38,4.78,262.07,0.0,0.33,29,2016-12-15
17.72,0.78,1.43,346.35,0.0,0.28,29,2017-09-12
13.85,0.84,4.2,226.91,0.0,0.33,21,2013-06-15
13.6,0.78,0.63,61.03,0.08,0.17,27,2015-08-15
11.54,0.92,2.21,314.67,0.0,0.07,18,2016-05-12
-3.05,0.89,2.01,192.39,0.03,0.27,22,2018-03-15
12.44,0.81,2.25,256.63,0.05,0.39,43,2019-02-15
40.28,0.26,1.5,17.25,0.0,0.12,15,2017-06-23
12.35,0.65,1.2,70.67,0.0,0.14,27,2014-07-15
12.16,0.94,1.28,230.22,0.0,0.33,26,2014-02-15
16.08,0.84,2.39,318.71,0.0,0.04,49,2019-08-15
24.44,0.39,0.91,101.35,0.0,0.01,25,2016-07-01
1.65,0.67,3.43,342.16,0.06,0.24,38,2013-04-15
25.68,0.64,3.01,32.1,0.05,0.31,45,2017-08-07
15.7,0.79,1.02,94.49,2.14,0.41,4,2016-07-11
23.37,0.89,0.79,79.5,0.15,0.4,28,2018-05-15
20.49,0.86,1.58,307.19,0.0,0.05,10,2018-07-20
-3.66,0.88,2.61,169.45,0.0,0.34,45,2016-02-15
14.39,0.86,3.5,6.96,0.0,0.05,49,2016-02-15
24.95,0.44,2.69,27.66,0.0,0.16,29,2015-08-09
22.88,0.88,1.82,73.3,0.0,0.04,19,2017-07-30
12.86,0.88,2.18,83.42,0.01,0.11,19,2014-12-15
6.25,0.75,1.2,92.91,0.0,0.33,22,2019-04-15
22.88,0.41,3.18,316.87,0.0,0.11,5,2013-09-15
21.96,0.63,1.42,118.81,0.0,0.13,24,2015-09-15
18.6,0.58,1.11,43.66,0.0,0.16,14,2018-06-26
22.26,0.49,2.71,162.89,0.0,0.08,46,2019-09-15
10.59,0.84,1.8,39.63,0.0,0.08,10,2013-02-15
27.5,0.4,6.52,298.64,0.0,0.03,19,2014-09-13
14.98,0.92,2.58,66.9,0.01,0.15,19,2018-11-15
8.72,0.58,0.41,261.27,0.0,0.0,25,2016-12-15
1.57,0.83,7.12,296.85,0.05,0.38,7,2017-10-08
15.02,0.67,2.25,136.9,0.0,0.18,40,2018-05-15
18.77,0.84,1.3,344.93,0.0,0.05,10,2018-07-06
11.57,0.76,2.78,318.01,0.0,0.07,16,2018-05-17
16.98,0.51,1.09,345.67,0.0,0.08,38,2017-07-11
34.09,0.11,2.57,238.14,0.01,0.15,6,2014-07-30
31.89,0.37,3.74,220.93,0.0,0.06,17,2018-07-13
24.81,0.35,1.7,319.67,0.0,0.1,36,2019-09-15
-26.49,0.72,6.07,316.18,0.0,0.25,7,2014-01-04
-7.31,0.68,3.62,25.57,0.0,0.32,32,2013-03-15
-4.7,0.69,1.07,112.43,0.0,0.31,6,2015-02-24
15.76,0.67,0.35,4.81,0.0,0.23,15,2018-04-15
3.58,0.73,2.34,328.84,0.0,0.3,36,2015-12-15
0.56,1.0,1.59,359.3,0.0,0.35,41,2018-01-15
17.53,0.58,2.83,221.46,0.0,0.08,30,2019-08-09
15.86,0.55,3.7,300.36,0.0,0.07,16,2016-06-15
18.85,0.7,6.11,261.85,0.0,0.18,2,2017-07-03
16.45,0.8,4.03,346.3,0.0,0.05,42,2019-01-15
13.64,0.41,1.67,54.6,0.0,0.05,11,2017-05-01
15.84,0.93,1.64,157.72,0.0,0.28,33,2017-03-15
15.69,0.85,2.46,219.92,0.0,0.07,30,2014-08-15
12.37,0.36,1.65,9.77,0.0,0.1,33,2017-10-15
3.38,0.9,6.52,223.64,0.27,0.33,32,2014-03-15
10.86,0.67,7.46,21.8,0.0,0.09,50,2017-03-15
0.01,0.75,2.9,198.13,0.0,0.37,29,2013-02-15
4.53,0.71,1.53,61.69,0.0,0.13,33,2014-01-15
7.4,0.31,3.15,43.1,0.0,0.07,20,2013-12-15
9.98,0.85,2.24,92.32,0.0,0.35,46,2017-02-15
16.61,0.68,1.04,61.79,0.0,0.21,27,2017-07-04
14.43,0.73,1.51,357.77,0.0,0.09,16,2013-03-15
-3.48,0.76,1.91,305.51,0.0,0.37,45,2019-12-15
24.0,0.85,3.04,7.54,0.03,0.1,42,2013-10-15
18.03,0.69,4.8,237.58,0.0,0.17,12,2013-06-10
22.68,0.93,0.51,343.2,0.02,0.38,28,2015-04-15
6.33,0.61,0.69,85.94,0.0,0.25,3,2013-11-15
6.31,0.27,0.61,278.1,0.0,0.01,25,2018-12-15
30.2,0.54,3.55,137.96,0.0,0.08,47,2016-08-05
16.58,0.82,0.7,204.14,0.0,0.08,43,2016-09-15
19.28,0.71,1.9,243.91,0.0,0.22,15,2019-06-03
6.29,0.64,1.7,49.09,0.0,0.25,41,2015-03-15
13.86,0.47,2.46,31.58,0.0,0.2,20,2018-10-15
30.66,0.18,2.34,222.76,0.0,0.05,22,2014-07-30
-2.81,0.87,5.42,57.27,1.7,0.35,29,2013-12-15
16.37,0.7,8.26,281.54,0.06,0.17,2,2019-09-04
15.14,0.45,0.61,0.81,0.0,0.07,11,2014-04-15
15.23,0.39,3.16,63.67,0.0,0.03,10,2018-11-15
19.11,0.79,2.43,123.29,0.0,0.2,29,2013-08-07
27.38,0.55,5.17,350.14,0.0,0.03,50,2017-06-27
15.03,0.3,3.49,35.52,0.0,0.06,16,2014-05-13
19.97,0.64,6.26,250.13,0.0,0.19,2,2019-08-05
6.62,0.9,0.35,132.57,0.1,0.35,3,2015-05-15
12.93,0.92,3.72,297.51,0.01,0.04,49,2019-06-15
14.1,0.19,1.18,122.73,0.0,0.07,20,2018-04-15
17.54,0.54,3.33,304.15,0.0,0.18,24,2019-04-15
15.76,0.86,2.51,231.5,0.0,0.12,13,2014-08-15
15.72,0.79,3.44,293.55,0.0,0.05,18,2019-07-09
18.93,0.36,2.77,69.93,0.0,0.03,10,2014-05-14
10.54,0.79,5.36,189.6,0.18,0.43,44,2019-02-15
-1.42,0.88,2.63,118.58,0.0,0.32,32,2013-02-15
6.7,0.92,2.91,301.99,0.0,0.38,29,2019-05-15
11.25,0.76,2.14,127.55,0.0,0.44,3,2018-04-15
13.81,0.72,1.39,72.16,0.0,0.26,3,2015-10-15
14.7,0.75,2.43,14.22,0.0,0.13,23,2017-09-20
14.14,0.81,0.62,202.44,0.0,0.07,35,2018-05-15
13.83,0.93,1.49,130.35,0.0,0.13,43,2014-03-15
13.53,0.76,0.89,131.14,0.0,0.29,8,2016-11-15
15.06,0.95,6.17,186.33,2.35,0.38,29,2019-04-15
7.1,0.96,2.18,256.67,0.0,0.21,7,2017-08-03
14.93,0.82,2.58,317.97,0.0,0.08,16,2016-05-15
1.49,0.82,7.3,192.84,1.17,0.39,22,2019-02-15
27.08,0.38,2.55,249.97,0.0,0.16,41,2018-06-29
15.2,0.57,1.66,127.24,0.0,0.07,43,2015-02-15
11.61,0.4,3.41,20.53,0.0,0.12,23,2017-10-13
16.32,0.9,2.36,339.76,0.0,0.05,18,2015-08-15
16.5,0.56,1.46,9.41,0.0,0.16,14,2018-06-16
5.72,0.59,2.28,270.96,0.0,0.18,38,2014-04-15
13.02,0.91,5.12,181.74,0.27,0.06,49,2016-12-15
16.46,0.43,0.72,53.01,0.0,0.14,15,2017-09-27
18.42,0.34,1.99,267.93,0.0,0.08,38,2016-08-15
21.65,0.17,2.29,187.96,0.0,0.0,31,2018-06-01
12.18,0.39,3.36,11.12,0.0,0.07,16,2017-04-15
11.34,0.65,4.78,293.26,0.0,0.09,19,2016-01-15
5.9,0.95,0.58,26.74,0.0,0.27,34,2015-01-15
18.53,0.83,0.56,139.93,0.0,0.09,43,2013-08-15
4.58,0.95,3.28,45.07,0.04,0.27,2,2015-02-15
12.59,0.47,1.69,19.75,0.0,0.06,11,2017-04-15
13.28,0.31,3.51,0.55,0.0,0.14,23,2015-04-15
14.36,0.17,6.84,76.81,0.0,0.2,39,2018-10-15
18.56,0.85,5.21,199.29,0.24,0.3,2,2013-08-05
